userid,movieid,rating,date
7000,26960,4,2009/7/7 0:00
7000,35110,4.5,2009/7/7 0:00
7000,39530,5,2009/7/7 0:00
7000,40265,3,2009/7/7 0:00
7000,43529,4.5,2009/7/7 0:00
7000,64151,3,2009/7/7 0:00
93,20641,4.5,2009/7/15 0:00
93,63684,4.5,2009/7/15 0:00
5689,2182,5,2009/3/31 0:00
5689,18960,4,2009/3/31 0:00
5689,20120,4,2009/3/31 0:00
5689,35314,5,2009/3/31 0:00
5689,49399,4.5,2009/3/31 0:00
1224,35948,3,2009/4/29 0:00
1770,7549,3,2009/7/9 0:00
1770,7684,3,2009/7/9 0:00
1770,8784,4.5,2009/7/9 0:00
1770,10563,0.5,2009/9/17 0:00
1770,18858,3,2009/7/9 0:00
1770,19455,3.5,2009/10/10 0:00
1770,39530,3,2009/7/9 0:00
1770,40608,4.5,2009/7/9 0:00
1770,54146,3,2009/7/9 0:00
1770,52705,0.5,2009/8/26 0:00
1770,57699,3,2009/7/9 0:00
7888,465,0.5,2009/6/13 0:00
7888,211,2.5,2009/6/13 0:00
7888,496,4,2009/6/13 0:00
7888,3447,3.5,2009/6/14 0:00
7888,4329,3.5,2009/6/14 0:00
7888,5124,3.5,2009/6/14 0:00
7888,5125,2.5,2009/6/14 0:00
7888,5000,3.5,2009/6/14 0:00
7888,5806,3,2009/6/14 0:00
7888,5853,4.5,2009/6/14 0:00
7888,5894,2.5,2009/6/14 0:00
7888,6607,3.5,2009/6/14 0:00
7888,8545,3.5,2009/6/24 0:00
7888,9154,3.5,2009/8/14 0:00
7888,9214,3.5,2009/6/14 0:00
7888,11322,3.5,2009/6/21 0:00
7888,10566,3.5,2009/6/14 0:00
7888,13096,4.5,2009/6/21 0:00
7888,13600,4.5,2009/6/14 0:00
7888,16694,1.5,2009/6/14 0:00
7888,14895,4.5,2009/6/14 0:00
7888,15959,3.5,2009/6/21 0:00
7888,16190,3.5,2009/6/14 0:00
7888,16203,4.5,2009/6/14 0:00
7888,16969,5,2009/6/14 0:00
7888,17330,4,2009/6/13 0:00
7888,20445,2,2009/6/13 0:00
7888,18152,2.5,2009/6/14 0:00
7888,20314,5,2009/6/13 0:00
7888,20318,2,2009/6/13 0:00
7888,20641,3,2009/5/19 0:00
7888,25777,2.5,2009/6/14 0:00
7888,26642,2.5,2009/6/14 0:00
7888,26656,5,2009/6/21 0:00
7888,26791,5,2009/6/21 0:00
7888,26792,3.5,2009/6/14 0:00
7888,27122,4.5,2009/6/14 0:00
7888,24147,2.5,2009/6/14 0:00
7888,25803,3.5,2009/6/14 0:00
7888,29607,3.5,2009/6/14 0:00
7888,31003,2.5,2009/6/14 0:00
7888,33072,4.5,2009/6/14 0:00
7888,33547,5,2009/6/24 0:00
7888,34422,3.5,2009/6/21 0:00
7888,32961,0.5,2009/6/21 0:00
7888,36133,3.5,2009/6/14 0:00
7888,35994,3.5,2009/6/14 0:00
7888,37186,4.5,2009/6/14 0:00
7888,41188,4.5,2009/6/14 0:00
7888,38657,4,2009/6/13 0:00
7888,42284,2.5,2009/6/14 0:00
7888,43529,3.5,2009/6/14 0:00
7888,43588,4.5,2009/6/13 0:00
7888,41553,5,2009/6/13 0:00
7888,41556,2,2009/6/13 0:00
7888,46615,3.5,2009/6/13 0:00
7888,47784,3.5,2009/6/14 0:00
7888,50415,4,2009/6/21 0:00
7888,51031,2.5,2009/6/14 0:00
7888,49419,3,2009/6/21 0:00
7888,49704,3.5,2009/6/14 0:00
7888,51694,3.5,2009/6/14 0:00
7888,51696,4.5,2009/6/14 0:00
7888,50538,5,2009/6/14 0:00
7888,51915,3,2009/6/13 0:00
7888,51434,3.5,2009/6/14 0:00
7888,51435,3.5,2009/6/14 0:00
7888,53309,5,2009/6/14 0:00
7888,54146,5,2009/6/14 0:00
7888,54718,4.5,2009/6/13 0:00
7888,54931,3,2009/6/14 0:00
7888,55020,3.5,2009/6/13 0:00
7888,55032,3.5,2009/6/14 0:00
7888,53198,4.5,2009/6/13 0:00
7888,55624,2.5,2009/6/13 0:00
7888,56214,4,2009/6/21 0:00
7888,54834,4.5,2009/6/14 0:00
7888,55633,3.5,2009/6/14 0:00
7888,56355,2.5,2009/6/13 0:00
7888,56391,5,2009/6/21 0:00
7888,56502,3,2009/6/21 0:00
7888,57281,4.5,2009/6/14 0:00
7888,60268,3.5,2009/6/13 0:00
7888,57491,5,2009/6/17 0:00
7888,57537,2.5,2009/6/14 0:00
7888,60624,3,2009/6/13 0:00
7888,61061,3.5,2009/6/14 0:00
7888,58887,3,2009/6/13 0:00
7888,59471,3,2009/6/14 0:00
7888,63700,3.5,2009/6/14 0:00
7888,63807,4,2009/6/13 0:00
7888,61561,2.5,2009/6/13 0:00
7888,64315,3,2009/6/13 0:00
7888,64151,4.5,2009/6/21 0:00
7888,64579,0.5,2009/6/21 0:00
3888,62530,1.5,2009/6/26 0:00
2222,14070,1.5,2009/8/8 0:00
2222,18330,1,2009/8/8 0:00
2222,20641,4.5,2009/8/8 0:00
2222,27152,4.5,2009/8/8 0:00
2222,47429,0.5,2009/8/8 0:00
2222,60264,2.5,2009/8/8 0:00
2222,60512,0.5,2009/8/8 0:00
2222,57699,1.5,2009/8/8 0:00
6075,56915,4,2008/12/30 0:00
6075,56916,4,2008/12/30 0:00
6092,2350,5,2008/9/6 0:00
6092,3065,5,2008/9/11 0:00
6092,5473,3.5,2008/9/5 0:00
6092,14392,5,2008/9/6 0:00
6092,16390,4,2008/9/5 0:00
6092,24253,5,2009/1/6 0:00
6092,39349,4.5,2008/9/5 0:00
6092,42237,5,2008/9/6 0:00
6092,46207,5,2008/9/6 0:00
6092,42533,4.5,2008/9/6 0:00
6092,45119,5,2008/9/6 0:00
6092,54804,5,2008/9/5 0:00
6092,58257,5,2008/9/6 0:00
6092,57847,5,2008/9/6 0:00
6092,61061,5,2008/9/5 0:00
2223,14467,4.5,2009/1/31 0:00
2223,43529,4.5,2009/1/31 0:00
2223,60624,2.5,2009/1/31 0:00
6973,17293,5,2009/4/21 0:00
6973,62530,4,2009/4/21 0:00
1646,9843,3,2009/1/31 0:00
1646,10576,4,2009/1/31 0:00
1646,20409,3,2009/1/31 0:00
1646,24251,5,2009/1/31 0:00
1646,20642,5,2009/1/31 0:00
1646,20644,5,2009/1/31 0:00
1646,20645,5,2009/1/31 0:00
1646,25422,5,2009/1/31 0:00
1646,25698,2,2009/1/31 0:00
1646,28059,5,2009/1/31 0:00
1646,27931,3,2009/1/31 0:00
1646,36449,3,2009/1/31 0:00
1646,37437,2,2009/1/31 0:00
1646,43529,1,2009/1/31 0:00
1646,46207,5,2009/1/31 0:00
1646,42533,5,2009/1/31 0:00
1646,46209,5,2009/1/31 0:00
1646,50010,5,2009/1/31 0:00
1646,55633,3,2009/1/31 0:00
9740,20641,2.5,2009/7/18 0:00
9740,57699,2.5,2009/7/18 0:00
1718,26405,3.5,2009/4/3 0:00
1718,47784,2.5,2009/4/3 0:00
122,34060,3,2009/4/20 0:00
3896,2385,5,2009/8/1 0:00
3896,2939,1.5,2009/8/1 0:00
3896,8784,3.5,2009/8/1 0:00
3896,17853,3,2009/6/13 0:00
3896,21508,5,2009/8/1 0:00
3896,18858,5,2009/8/1 0:00
3896,20641,2,2009/8/1 0:00
3896,26792,3.5,2009/8/1 0:00
3896,28915,5,2009/6/13 0:00
3896,40608,3,2009/8/1 0:00
3896,40265,5,2009/8/1 0:00
3896,49753,1.5,2009/6/13 0:00
3896,52170,3,2009/8/1 0:00
3896,53497,2.5,2009/8/1 0:00
3896,56591,2.5,2009/8/1 0:00
3896,57699,4,2009/8/1 0:00
3896,62530,4,2009/6/13 0:00
6706,16969,4,2009/4/5 0:00
6706,25436,4,2009/3/27 0:00
6706,54903,4,2009/4/5 0:00
6706,59471,4.5,2009/4/5 0:00
6706,62530,4,2009/6/13 0:00
6416,62530,3,2009/3/28 0:00
7056,62530,4,2009/4/11 0:00
123,5592,4.5,2009/7/4 0:00
123,11322,4.5,2009/7/4 0:00
123,16694,4,2009/7/11 0:00
123,26400,4,2009/7/4 0:00
123,36803,4,2009/7/4 0:00
123,42215,5,2009/7/4 0:00
123,51696,3.5,2009/7/11 0:00
123,62530,4.5,2009/7/8 0:00
7057,5019,2,2009/4/27 0:00
7057,20449,4,2009/4/27 0:00
7057,29730,3,2009/4/27 0:00
6914,6210,4,2009/1/11 0:00
9815,57491,1,2009/6/14 0:00
9815,62530,1.5,2009/6/14 0:00
9983,47784,4.5,2009/4/2 0:00
96,7684,1,2009/6/11 0:00
96,20644,5,2009/6/11 0:00
96,26792,4,2009/6/11 0:00
96,35110,2,2009/6/11 0:00
96,39530,1,2009/6/11 0:00
96,43529,3.5,2009/6/11 0:00
96,53674,3,2009/6/11 0:00
96,54146,1,2009/6/11 0:00
96,56591,1,2009/6/11 0:00
96,57491,4,2009/6/11 0:00
96,60546,5,2009/6/11 0:00
96,62530,0.5,2009/6/11 0:00
96,63684,4,2009/6/11 0:00
96,64151,1,2009/6/11 0:00
1331,2250,3,2008/1/26 0:00
1331,29949,4.5,2008/1/26 0:00
1331,46603,3.5,2008/1/26 0:00
1331,50010,4,2008/2/2 0:00
1331,53981,4,2008/1/26 0:00
1331,55682,3.5,2008/1/26 0:00
1331,56475,3.5,2008/1/26 0:00
6106,348,5,2009/2/24 0:00
6106,101,5,2009/2/24 0:00
6106,926,5,2009/2/24 0:00
6106,2096,5,2009/4/7 0:00
6106,3317,5,2009/2/24 0:00
6106,3593,5,2009/2/24 0:00
6106,4329,3,2009/2/24 0:00
6106,4823,5,2009/2/24 0:00
6106,5000,5,2009/2/24 0:00
6106,5801,5,2009/2/24 0:00
6106,5806,5,2009/2/24 0:00
6106,5808,5,2009/2/24 0:00
6106,5809,0.5,2009/2/24 0:00
6106,6834,1,2009/2/24 0:00
6106,9180,5,2009/2/24 0:00
6106,9229,1,2009/2/24 0:00
6106,9533,5,2009/2/24 0:00
6106,10376,5,2009/2/24 0:00
6106,12185,5,2009/2/24 0:00
6106,11161,3,2009/2/24 0:00
6106,12505,3.5,2009/5/6 0:00
6106,14302,2,2009/2/24 0:00
6106,14813,1,2009/2/24 0:00
6106,17015,3,2009/2/24 0:00
6106,15290,5,2009/4/7 0:00
6106,17422,5,2009/2/24 0:00
6106,15944,1,2009/2/24 0:00
6106,16390,3.5,2009/2/24 0:00
6106,19787,5,2009/2/24 0:00
6106,16969,1,2009/4/7 0:00
6106,17283,3,2009/2/24 0:00
6106,17293,3,2009/4/7 0:00
6106,20800,5,2009/2/24 0:00
6106,17971,5,2009/2/24 0:00
6106,21317,5,2009/2/24 0:00
6106,18112,5,2009/2/24 0:00
6106,18152,2,2009/2/24 0:00
6106,19439,5,2009/2/24 0:00
6106,20380,1,2009/4/7 0:00
6106,24251,5,2009/2/24 0:00
6106,20644,2,2009/2/24 0:00
6106,20865,1,2009/2/24 0:00
6106,21578,5,2009/2/24 0:00
6106,25422,1,2009/2/24 0:00
6106,25423,2,2009/2/24 0:00
6106,21983,5,2009/2/24 0:00
6106,26324,2,2009/2/24 0:00
6106,26405,1,2009/4/7 0:00
6106,26642,5,2009/2/24 0:00
6106,23791,1,2009/2/24 0:00
6106,24147,5,2009/2/24 0:00
6106,24871,5,2009/2/24 0:00
6106,25803,5,2009/2/24 0:00
6106,29607,5,2009/4/7 0:00
6106,30976,4,2009/2/24 0:00
6106,31831,1,2009/2/24 0:00
6106,35707,5,2009/2/24 0:00
6106,32983,4.5,2009/2/24 0:00
6106,36096,5,2009/2/24 0:00
6106,34060,3,2009/4/7 0:00
6106,34061,5,2009/2/24 0:00
6106,36753,1,2009/2/24 0:00
6106,34573,1,2009/2/24 0:00
6106,37357,5,2009/2/24 0:00
6106,38195,5,2009/2/24 0:00
6106,35968,4,2009/2/24 0:00
6106,36434,4,2009/2/24 0:00
6106,37201,1,2009/2/24 0:00
6106,42237,4,2009/2/24 0:00
6106,40282,3,2009/2/24 0:00
6106,43529,1,2009/2/24 0:00
6106,40697,2,2009/4/7 0:00
6106,40748,4,2009/2/24 0:00
6106,46207,5,2009/2/24 0:00
6106,46658,3.5,2009/2/24 0:00
6106,46659,2,2009/2/24 0:00
6106,44142,3,2009/5/6 0:00
6106,45309,2,2009/2/24 0:00
6106,46191,5,2009/2/24 0:00
6106,49266,2,2009/2/24 0:00
6106,49294,3,2009/2/24 0:00
6106,49829,5,2009/5/6 0:00
6106,49852,5,2009/2/24 0:00
6106,48232,1,2009/2/24 0:00
6106,48877,2,2009/2/24 0:00
6106,49419,5,2009/2/24 0:00
6106,51434,5,2009/2/24 0:00
6106,52523,5,2009/2/24 0:00
6106,52672,5,2009/2/24 0:00
6106,55304,1,2009/2/24 0:00
6106,55562,5,2009/2/24 0:00
6106,55627,1,2009/4/7 0:00
6106,55970,5,2009/2/24 0:00
6106,54053,5,2009/2/24 0:00
6106,54336,3,2009/4/7 0:00
6106,54612,5,2009/2/24 0:00
6106,56916,3.5,2009/2/24 0:00
6106,54834,5,2009/2/24 0:00
6106,58104,5,2009/2/24 0:00
6106,55388,5,2009/2/24 0:00
6106,56292,3.5,2009/2/24 0:00
6106,60126,1,2009/2/24 0:00
6106,60158,5,2009/2/24 0:00
6106,57281,5,2009/2/24 0:00
6106,57537,5,2009/2/24 0:00
6106,60645,5,2009/2/24 0:00
6106,60713,5,2009/2/24 0:00
6106,57847,5,2009/2/24 0:00
6106,60864,2,2009/2/24 0:00
6106,62460,5,2009/2/24 0:00
6106,61720,2,2009/2/24 0:00
6106,65325,2,2009/2/24 0:00
6106,64077,5,2009/2/24 0:00
6106,66208,2,2009/5/6 0:00
6106,64081,5,2009/2/24 0:00
6106,64616,4,2009/2/24 0:00
9327,47784,3.5,2009/4/2 0:00
99,24252,4.5,2009/5/27 0:00
7058,2182,4,2009/8/30 0:00
7754,23930,5,2007/12/12 0:00
7754,27470,1,2007/12/12 0:00
7754,34341,5,2007/12/12 0:00
7754,50964,0.5,2008/1/4 0:00
7754,49546,5,2007/12/12 0:00
7754,54718,4,2008/2/18 0:00
7754,56437,3.5,2007/12/14 0:00
7754,63814,5,2007/12/12 0:00
2080,17293,3.5,2009/4/8 0:00
2080,20380,4,2009/4/8 0:00
2080,62530,3.5,2009/4/8 0:00
7546,5019,4,2009/8/25 0:00
7546,20641,4.5,2009/7/15 0:00
7546,62530,3,2009/2/19 0:00
1934,496,3,2007/11/6 0:00
1934,21578,3.5,2008/11/5 0:00
1934,34507,4,2007/12/12 0:00
1934,45686,2.5,2008/11/5 0:00
3293,65325,5,2009/3/15 0:00
4221,7684,3,2009/6/17 0:00
4221,16694,2.5,2009/5/28 0:00
4221,39530,2.5,2009/6/17 0:00
4221,43529,3,2009/6/17 0:00
4221,51696,2,2009/5/28 0:00
4221,54146,3,2009/6/17 0:00
4221,57491,2.5,2009/6/17 0:00
4221,62530,3,2009/6/17 0:00
4221,61649,2,2009/5/28 0:00
2225,43529,4,2008/12/24 0:00
2225,46995,4.5,2008/12/24 0:00
2225,53968,4,2008/12/24 0:00
2225,60624,4,2008/12/24 0:00
9082,101,3.5,2009/3/26 0:00
9082,465,4,2009/3/26 0:00
9082,237,3.5,2009/3/26 0:00
9082,781,3,2009/3/26 0:00
9082,830,2.5,2009/3/26 0:00
9082,1088,3,2009/3/26 0:00
9082,1097,3,2009/3/26 0:00
9082,1348,2.5,2009/3/26 0:00
9082,3038,3,2009/3/26 0:00
9082,3685,3,2009/3/26 0:00
9082,4823,3,2009/3/26 0:00
9082,4824,4,2009/3/26 0:00
9082,5124,2,2009/3/26 0:00
9082,5125,2,2009/3/26 0:00
9082,5000,2.5,2009/3/26 0:00
9082,5166,2.5,2009/3/26 0:00
9082,5293,3.5,2009/3/26 0:00
9082,5801,4,2009/3/26 0:00
9082,5806,3,2009/3/26 0:00
9082,5809,2,2009/3/26 0:00
9082,5717,3,2009/3/26 0:00
9082,5983,3,2009/3/26 0:00
9082,6632,3,2009/3/26 0:00
9082,6474,3.5,2009/3/26 0:00
9082,6931,3,2009/3/26 0:00
9082,7003,3.5,2009/3/26 0:00
9082,7004,3.5,2009/3/26 0:00
9082,7006,3.5,2009/3/26 0:00
9082,7009,3,2009/3/26 0:00
9082,7011,3,2009/3/26 0:00
9082,7293,2.5,2009/3/26 0:00
9082,7515,2.5,2009/3/26 0:00
9082,8029,2.5,2009/3/26 0:00
9082,8039,2.5,2009/3/26 0:00
9082,8568,4,2009/3/26 0:00
9082,9180,3.5,2009/3/26 0:00
9082,9201,2.5,2009/3/26 0:00
9082,9843,3.5,2009/3/26 0:00
9082,9250,5,2009/3/26 0:00
9082,10290,3.5,2009/3/26 0:00
9082,11060,2.5,2009/3/26 0:00
9082,11322,2.5,2009/3/26 0:00
9082,12145,2,2009/3/26 0:00
9082,12484,3,2009/3/26 0:00
9082,12507,2.5,2009/3/26 0:00
9082,13824,3,2009/3/26 0:00
9082,14057,2.5,2009/3/26 0:00
9082,15587,2.5,2009/3/26 0:00
9082,14302,2.5,2009/3/26 0:00
9082,16752,2.5,2009/3/26 0:00
9082,16797,2.5,2009/3/26 0:00
9082,17015,3,2009/3/26 0:00
9082,16245,3,2009/3/26 0:00
9082,19224,2.5,2009/3/26 0:00
9082,16930,2.5,2009/3/26 0:00
9082,17283,2.5,2009/3/26 0:00
9082,17330,4,2009/3/26 0:00
9082,20444,3.5,2009/3/26 0:00
9082,20445,3,2009/3/26 0:00
9082,17363,2.5,2009/3/26 0:00
9082,21317,3,2009/3/26 0:00
9082,18874,3,2009/3/26 0:00
9082,18889,3.5,2009/3/26 0:00
9082,19726,4,2009/3/26 0:00
9082,23930,5,2009/3/26 0:00
9082,20314,3,2009/3/26 0:00
9082,20409,3.5,2009/3/26 0:00
9082,24251,3,2009/3/25 0:00
9082,20641,3,2009/3/25 0:00
9082,20642,3,2009/3/25 0:00
9082,20644,3,2009/3/25 0:00
9082,20645,3,2009/3/25 0:00
9082,21576,2.5,2009/3/26 0:00
9082,25422,2.5,2009/3/26 0:00
9082,25460,4,2009/3/26 0:00
9082,22477,3,2009/3/26 0:00
9082,26324,2.5,2009/3/26 0:00
9082,26642,2.5,2009/3/26 0:00
9082,26656,3,2009/3/26 0:00
9082,26791,3,2009/3/26 0:00
9082,27122,2,2009/3/26 0:00
9082,23790,3,2009/3/26 0:00
9082,23791,3.5,2009/3/26 0:00
9082,27193,4,2009/3/26 0:00
9082,24047,2.5,2009/3/26 0:00
9082,24366,2.5,2009/3/26 0:00
9082,25803,3,2009/3/26 0:00
9082,25820,1.5,2009/3/26 0:00
9082,26280,2.5,2009/3/26 0:00
9082,29232,3,2009/3/26 0:00
9082,26510,4.5,2009/3/26 0:00
9082,26736,3.5,2009/3/26 0:00
9082,27931,3.5,2009/3/26 0:00
9082,32439,3,2009/3/26 0:00
9082,31831,3,2009/3/26 0:00
9082,34684,4.5,2009/3/26 0:00
9082,35495,2.5,2009/3/26 0:00
9082,35507,3,2009/3/26 0:00
9082,32961,3,2009/3/26 0:00
9082,35707,3,2009/3/26 0:00
9082,33488,3,2009/3/26 0:00
9082,34057,3.5,2009/3/26 0:00
9082,34061,2.5,2009/3/26 0:00
9082,36753,3,2009/3/26 0:00
9082,34573,2.5,2009/3/26 0:00
9082,34815,3,2009/3/26 0:00
9082,34869,3,2009/3/26 0:00
9082,37357,4,2009/3/26 0:00
9082,35931,3,2009/3/26 0:00
9082,38520,3,2009/3/26 0:00
9082,36449,3.5,2009/3/26 0:00
9082,38105,3,2009/3/26 0:00
9082,41855,2.5,2009/3/26 0:00
9082,39384,3.5,2009/3/26 0:00
9082,42237,2.5,2009/3/26 0:00
9082,39993,3,2009/3/26 0:00
9082,41553,2.5,2009/3/26 0:00
9082,41554,3.5,2009/3/26 0:00
9082,42087,2.5,2009/3/26 0:00
9082,45456,2.5,2009/3/26 0:00
9082,42171,2.5,2009/3/26 0:00
9082,42172,2.5,2009/3/26 0:00
9082,42173,3.5,2009/3/26 0:00
9082,42174,3,2009/3/26 0:00
9082,42370,4,2009/3/26 0:00
9082,46000,2.5,2009/3/26 0:00
9082,46207,3.5,2009/3/26 0:00
9082,42533,2.5,2009/3/26 0:00
9082,43310,3.5,2009/3/26 0:00
9082,43351,2.5,2009/3/26 0:00
9082,46658,3,2009/3/26 0:00
9082,46659,2.5,2009/3/26 0:00
9082,46660,2,2009/3/26 0:00
9082,43368,2.5,2009/3/26 0:00
9082,44121,3,2009/3/26 0:00
9082,47207,3.5,2009/3/26 0:00
9082,45119,2,2009/3/26 0:00
9082,47408,3.5,2009/3/26 0:00
9082,47646,4,2009/3/26 0:00
9082,45566,3.5,2009/3/26 0:00
9082,45576,3,2009/3/26 0:00
9082,47847,3,2009/3/26 0:00
9082,49190,3.5,2009/3/26 0:00
9082,49294,2.5,2009/3/26 0:00
9082,48019,3.5,2009/3/26 0:00
9082,49852,4,2009/3/26 0:00
9082,48229,2.5,2009/3/26 0:00
9082,49853,3,2009/3/26 0:00
9082,48232,3,2009/3/26 0:00
9082,48233,3,2009/3/26 0:00
9082,49947,3,2009/3/26 0:00
9082,51278,2.5,2009/3/26 0:00
9082,51478,4,2009/3/26 0:00
9082,52616,3,2009/3/26 0:00
9082,52672,2.5,2009/3/26 0:00
9082,54903,3,2009/3/26 0:00
9082,54931,2.5,2009/3/26 0:00
9082,53756,3.5,2009/3/26 0:00
9082,54014,4,2009/3/26 0:00
9082,54280,2.5,2009/3/26 0:00
9082,56214,3,2009/3/26 0:00
9082,54612,3.5,2009/3/26 0:00
9082,54752,3,2009/3/26 0:00
9082,56915,2.5,2009/3/26 0:00
9082,56916,3,2009/3/26 0:00
9082,54807,3,2009/3/26 0:00
9082,58104,3,2009/3/26 0:00
9082,55388,3,2009/3/26 0:00
9082,55390,3,2009/3/26 0:00
9082,55633,3,2009/3/26 0:00
9082,58257,4,2009/3/26 0:00
9082,55749,3,2009/3/26 0:00
9082,56558,3,2009/3/26 0:00
9082,58804,3,2009/3/26 0:00
9082,56560,3,2009/3/26 0:00
9082,60158,3,2009/3/26 0:00
9082,57262,3,2009/3/26 0:00
9082,57281,3,2009/3/26 0:00
9082,60244,3,2009/3/26 0:00
9082,57537,3,2009/3/26 0:00
9082,60700,3.5,2009/3/26 0:00
9082,57847,3,2009/3/26 0:00
9082,60779,3,2009/3/26 0:00
9082,59267,4.5,2009/3/26 0:00
9082,59275,3,2009/3/26 0:00
9082,59330,5,2009/3/26 0:00
9082,62460,3,2009/3/26 0:00
9082,59471,3.5,2009/3/26 0:00
9082,64444,3.5,2009/3/26 0:00
9082,64804,4,2009/3/26 0:00
9082,65497,3.5,2009/3/26 0:00
9082,65795,3,2009/3/26 0:00
9082,63453,4,2009/3/26 0:00
9082,64077,3.5,2009/3/26 0:00
9082,64081,3,2009/3/26 0:00
9082,64091,3,2009/3/26 0:00
4233,3746,5,2009/3/21 0:00
4233,22364,3,2009/2/5 0:00
4233,22835,5,2009/1/20 0:00
4233,21148,5,2009/3/21 0:00
4233,21153,5,2009/3/21 0:00
4233,21246,4.5,2009/2/8 0:00
4233,22537,5,2009/3/21 0:00
4233,22541,5,2009/3/21 0:00
4233,22554,5,2009/3/21 0:00
4233,27493,5,2009/3/21 0:00
4233,27902,5,2009/3/21 0:00
4233,33895,5,2009/3/21 0:00
4233,31681,5,2009/1/12 0:00
4233,32051,4,2009/3/21 0:00
4233,35985,5,2009/6/27 0:00
4233,38965,5,2009/3/21 0:00
4233,41872,5,2009/3/21 0:00
4233,42930,4,2009/3/21 0:00
4233,47358,4.5,2009/7/13 0:00
4233,47784,5,2009/2/8 0:00
4233,51186,5,2009/5/2 0:00
4233,49694,5,2009/3/21 0:00
4233,64837,2.5,2009/3/21 0:00
1730,5124,3.5,2008/11/26 0:00
1730,14467,4,2009/6/4 0:00
1730,31832,3,2008/11/26 0:00
1730,39384,4,2008/11/26 0:00
1730,42237,4.5,2008/11/26 0:00
1730,43585,4,2008/12/13 0:00
1730,45119,4,2008/11/26 0:00
1730,50374,4,2008/11/26 0:00
1730,53968,4.5,2009/6/4 0:00
1730,59471,4,2008/11/26 0:00
4238,31831,3.5,2009/8/26 0:00
4238,56915,5,2009/8/26 0:00
915,331,5,2008/8/20 0:00
915,192,2.5,2008/8/20 0:00
915,464,5,2008/1/15 0:00
915,496,4.5,2007/11/14 0:00
915,237,5,2008/1/12 0:00
915,3065,5,2008/1/12 0:00
915,3297,4.5,2008/1/12 0:00
915,3317,4,2008/9/2 0:00
915,3190,4.5,2008/1/12 0:00
915,3318,5,2008/1/12 0:00
915,3192,5,2008/1/12 0:00
915,4824,5,2008/1/15 0:00
915,4966,5,2008/8/31 0:00
915,5473,5,2008/9/7 0:00
915,5801,4.5,2008/8/31 0:00
915,6074,4.5,2008/1/19 0:00
915,5894,5,2008/1/15 0:00
915,6297,4.5,2008/8/31 0:00
915,6310,4.5,2008/1/12 0:00
915,7011,4.5,2008/1/15 0:00
915,7658,3,2008/1/12 0:00
915,9028,4.5,2008/9/13 0:00
915,9856,5,2008/1/15 0:00
915,9696,4,2008/9/2 0:00
915,10290,5,2008/1/15 0:00
915,10566,5,2008/1/15 0:00
915,11593,5,2008/8/31 0:00
915,12032,1,2007/11/14 0:00
915,14392,5,2008/9/7 0:00
915,13142,5,2008/2/16 0:00
915,15535,5,2008/1/15 0:00
915,14039,5,2008/9/7 0:00
915,14057,5,2008/1/15 0:00
915,15587,4.5,2008/1/15 0:00
915,14302,5,2008/1/15 0:00
915,16772,5,2008/8/20 0:00
915,17474,4.5,2008/1/15 0:00
915,15944,5,2008/1/15 0:00
915,16390,3,2008/9/7 0:00
915,16969,5,2009/4/10 0:00
915,17283,1,2008/1/12 0:00
915,17562,3,2008/1/12 0:00
915,21361,5,2008/1/12 0:00
915,18631,5,2008/8/19 0:00
915,22851,5,2008/8/31 0:00
915,19439,3.5,2008/9/2 0:00
915,23076,5,2008/1/15 0:00
915,19726,5,2008/1/15 0:00
915,23930,5,2008/1/15 0:00
915,24010,4.5,2008/8/19 0:00
915,24237,4.5,2008/8/20 0:00
915,24251,5,2008/1/12 0:00
915,24252,4.5,2008/1/12 0:00
915,20641,5,2008/1/12 0:00
915,20642,5,2008/1/12 0:00
915,20643,5,2008/1/12 0:00
915,20644,5,2008/1/12 0:00
915,20645,4.5,2008/1/12 0:00
915,20861,4.5,2008/1/15 0:00
915,21576,5,2008/1/19 0:00
915,21577,5,2008/1/19 0:00
915,21578,5,2008/1/19 0:00
915,25422,5,2008/1/15 0:00
915,25423,4.5,2008/1/15 0:00
915,22068,5,2007/11/14 0:00
915,25777,4,2008/9/2 0:00
915,25795,5,2008/8/31 0:00
915,26324,5,2008/1/14 0:00
915,26642,5,2008/1/15 0:00
915,23059,5,2008/1/12 0:00
915,23613,5,2008/1/12 0:00
915,27122,5,2008/1/15 0:00
915,27528,5,2008/1/15 0:00
915,24624,5,2008/1/12 0:00
915,25581,5,2008/8/19 0:00
915,25648,5,2008/2/16 0:00
915,25670,3.5,2008/9/2 0:00
915,26736,5,2008/1/12 0:00
915,29730,5,2008/8/19 0:00
915,30936,5,2008/1/15 0:00
915,29948,5,2008/1/15 0:00
915,33072,5,2008/1/15 0:00
915,34203,5,2008/1/17 0:00
915,31831,5,2008/1/15 0:00
915,34359,5,2008/8/31 0:00
915,32135,4.5,2008/9/7 0:00
915,35261,5,2008/1/12 0:00
915,35494,5,2008/8/19 0:00
915,33689,4,2008/9/7 0:00
915,33708,4.5,2008/8/31 0:00
915,36096,5,2008/1/15 0:00
915,36122,5,2008/1/15 0:00
915,34061,5,2008/1/15 0:00
915,34341,5,2008/1/15 0:00
915,34507,5,2008/1/12 0:00
915,34533,5,2008/1/15 0:00
915,36803,5,2008/1/15 0:00
915,38005,5,2008/8/19 0:00
915,38006,5,2008/8/19 0:00
915,35395,5,2008/8/19 0:00
